dataset,symbol,status,range_start,range_end,error,fingerprint,category,adapter_version,raw_status,first_failure,last_failure,attempts,next_action
valuation_daily,600632.SH,FAILED,UNKNOWN,UNKNOWN,600632.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:12.455075+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600634.SH,FAILED,UNKNOWN,UNKNOWN,600634.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:18.654835+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600646.SH,FAILED,UNKNOWN,UNKNOWN,600646.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:24.670708+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600647.SH,FAILED,UNKNOWN,UNKNOWN,600647.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:31.013125+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600652.SH,FAILED,UNKNOWN,UNKNOWN,600652.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:37.180207+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600656.SH,FAILED,UNKNOWN,UNKNOWN,600656.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:43.833796+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600659.SH,FAILED,UNKNOWN,UNKNOWN,600659.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:49.730875+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600669.SH,FAILED,UNKNOWN,UNKNOWN,600669.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:02:55.936779+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600670.SH,FAILED,UNKNOWN,UNKNOWN,600670.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:02.133204+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600672.SH,FAILED,UNKNOWN,UNKNOWN,600672.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:08.350110+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600677.SH,FAILED,UNKNOWN,UNKNOWN,600677.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:14.697651+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600680.SH,FAILED,UNKNOWN,UNKNOWN,600680.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:20.791594+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600687.SH,FAILED,UNKNOWN,UNKNOWN,600687.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:26.949224+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600695.SH,FAILED,UNKNOWN,UNKNOWN,600695.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:35.321464+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600700.SH,FAILED,UNKNOWN,UNKNOWN,600700.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:41.603182+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600701.SH,FAILED,UNKNOWN,UNKNOWN,600701.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:47.807612+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600705.SH,FAILED,UNKNOWN,UNKNOWN,600705.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:03:53.988124+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600709.SH,FAILED,UNKNOWN,UNKNOWN,600709.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:00.283168+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600723.SH,FAILED,UNKNOWN,UNKNOWN,600723.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:06.748923+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600747.SH,FAILED,UNKNOWN,UNKNOWN,600747.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:12.855059+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600752.SH,FAILED,UNKNOWN,UNKNOWN,600752.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:19.128134+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600762.SH,FAILED,UNKNOWN,UNKNOWN,600762.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:25.477915+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600766.SH,FAILED,UNKNOWN,UNKNOWN,600766.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:31.813958+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600767.SH,FAILED,UNKNOWN,UNKNOWN,600767.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:38.032448+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600772.SH,FAILED,UNKNOWN,UNKNOWN,600772.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:44.260851+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600781.SH,FAILED,UNKNOWN,UNKNOWN,600781.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:50.316170+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600786.SH,FAILED,UNKNOWN,UNKNOWN,600786.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:04:56.416936+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600788.SH,FAILED,UNKNOWN,UNKNOWN,600788.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:02.854460+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600799.SH,FAILED,UNKNOWN,UNKNOWN,600799.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:08.912434+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600804.SH,FAILED,UNKNOWN,UNKNOWN,600804.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:15.225161+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600806.SH,FAILED,UNKNOWN,UNKNOWN,600806.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:21.360138+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600811.SH,FAILED,UNKNOWN,UNKNOWN,600811.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:27.587750+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600813.SH,FAILED,UNKNOWN,UNKNOWN,600813.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:33.937563+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600823.SH,FAILED,UNKNOWN,UNKNOWN,600823.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:40.199158+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600832.SH,FAILED,UNKNOWN,UNKNOWN,600832.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:46.458495+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600836.SH,FAILED,UNKNOWN,UNKNOWN,600836.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:52.676560+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600837.SH,FAILED,UNKNOWN,UNKNOWN,600837.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:05:59.171502+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600840.SH,FAILED,UNKNOWN,UNKNOWN,600840.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:05.673327+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600842.SH,FAILED,UNKNOWN,UNKNOWN,600842.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:11.739941+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600849.SH,FAILED,UNKNOWN,UNKNOWN,600849.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:18.100032+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600852.SH,FAILED,UNKNOWN,UNKNOWN,600852.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:24.296273+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600856.SH,FAILED,UNKNOWN,UNKNOWN,600856.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:30.327452+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600870.SH,FAILED,UNKNOWN,UNKNOWN,600870.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:36.474301+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600878.SH,FAILED,UNKNOWN,UNKNOWN,600878.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:42.683703+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600890.SH,FAILED,UNKNOWN,UNKNOWN,600890.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:48.743448+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600891.SH,FAILED,UNKNOWN,UNKNOWN,600891.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:06:55.166646+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600896.SH,FAILED,UNKNOWN,UNKNOWN,600896.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:01.887666+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600898.SH,FAILED,UNKNOWN,UNKNOWN,600898.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:07.781760+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600899.SH,FAILED,UNKNOWN,UNKNOWN,600899.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:14.280142+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600978.SH,FAILED,UNKNOWN,UNKNOWN,600978.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:20.359341+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,600991.SH,FAILED,UNKNOWN,UNKNOWN,600991.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:26.556195+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601028.SH,FAILED,UNKNOWN,UNKNOWN,601028.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:32.745117+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601258.SH,FAILED,UNKNOWN,UNKNOWN,601258.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:38.951145+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601268.SH,FAILED,UNKNOWN,UNKNOWN,601268.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:45.263061+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601299.SH,FAILED,UNKNOWN,UNKNOWN,601299.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:51.361186+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601558.SH,FAILED,UNKNOWN,UNKNOWN,601558.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:07:57.809165+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,601989.SH,FAILED,UNKNOWN,UNKNOWN,601989.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:04.010838+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603003.SH,FAILED,UNKNOWN,UNKNOWN,603003.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:10.180717+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603133.SH,FAILED,UNKNOWN,UNKNOWN,603133.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:16.190815+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603157.SH,FAILED,UNKNOWN,UNKNOWN,603157.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:22.504747+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603388.SH,FAILED,UNKNOWN,UNKNOWN,603388.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:28.614480+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603555.SH,FAILED,UNKNOWN,UNKNOWN,603555.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:34.715438+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603603.SH,FAILED,UNKNOWN,UNKNOWN,603603.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:41.052701+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603963.SH,FAILED,UNKNOWN,UNKNOWN,603963.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:47.290923+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
valuation_daily,603996.SH,FAILED,UNKNOWN,UNKNOWN,603996.SH akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,<symbol> akshare.stock_value_em: TypeError: 'NoneType' object is not subscriptable,SYMBOL_DATA_ERROR,akshare-1.18.94,UNAVAILABLE_SDK_EXCEPTION,UNKNOWN,2026-09-11T08:08:53.559685+00:00,UNKNOWN,isolate; diagnose representative raw/SDK evidence
